management,S_address,L_address,purpose,camera_num,camera_pixel,shoot_info,storage_days,installed_date,phone,latitude,longitude,data_date
서울특별시  양천구청,서울특별시 양천구 오목로54길 8-7,서울특별시 양천구 목1동 405-72,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.523845,126.872993,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙로9길 21,서울특별시 양천구 목2동 222-70,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.539169,126.872863,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로24길 77,서울특별시 양천구목2동 539-9,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.54383,126.87570900000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로28길 37-11,서울특별시 양천구 목2동 545-13,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.543647,126.87271100000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙로13다길 34,서울특별시 양천구 목2동 131-46,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.543712,126.88134,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙로7길 8,서울특별시 양천구 목2동 222-46,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.537982,126.87209299999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로16나길 60,서울특별시 양천구 목3동 646-25,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.544971000000004,126.864372,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로16다길 38-11,서울특별시 양천구 목3동 324-31,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.544109000000006,126.86495900000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로16다길 14-7,서울특별시 양천구 목3동 324-100,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.544174,126.86363899999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로8가길 25-5,서울특별시 양천구 목4동 806-10,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.530772999999996,126.864723,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로3길 24,서울특별시 양천구 목동 789-32,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.533702000000005,126.864929,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로7길 17-13,서울특별시 양천구목4동 789-29,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.533634,126.86531799999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로5길 23,서울특별시 양천구 목동 732-27,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.536876,126.86578300000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로3길 30,서울특별시 양천구 목4동 745-13,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.538238,126.868774,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로11길 30-23,서울특별시 양천구 목4동 771-29,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.534202,126.86893400000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목5동 904-2,서울특별시 양천구 목5동 904-2 4단지 415동 앞 공원 뚝길,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.531219,126.87351899999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동동로 266,서울특별시 양천구 목동 406-25,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.525859999999994,126.87548000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로14길 41,서울특별시 양천구 목2동535-30,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.54437,126.87329,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로18가길 23,서울특별시 양천구 목2동 232-30,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.54063,126.869876,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로30길 34,서울특별시 양천구 목동 545,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.544152000000004,126.87213600000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로14가길 40,서울특별시 양천구 목3동 318-64,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.542112,126.86536299999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로7다길 28,서울특별시 양천구 목4동 781-33,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.535463,126.86501499999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로3길 35,서울특별시 양천구 목4동 781-8,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.535563,126.86559,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로 16,서울특별시 양천구 목4동 796-1,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.532486999999996,126.865633,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로54길 13,서울특별시 양천구 목1동 405-34,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.52333,126.87418999999998,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로30가길 25,서울특별시 양천구 목2동 531-2,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.54517,126.87145,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로31길 29,서울특별시 양천구 목2동 499-18,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.54568,126.86948000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로16가길 26,서울특별시 양천구 목3동 324-207,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.54294,126.86353000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로14가길 11,서울특별시 양천구 목동 716-4,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.54115,126.86613999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로7길 33,서울특별시 양천구 목4동 789-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.53412,126.86568999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동동로 206-3,서울특별시 양천구 목1동 405-208,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.524287,126.872022,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로24길 15,서울특별시 양천구 목동42-101,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.5423,126.87053999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로27길 37,서울특별시 양천구 목2동 553-21,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.544126,126.869223,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로8길 100,서울특별시 양천구 목3동 639-5,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.546201,126.866786,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로7나길 11,서울특별시 양천구 목동 786-6,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.541701,126.86699099999998,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로18길 53,서울특별시 양천구 목2동231-93,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.540644,126.87209399999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로 107,서울특별시 양천구 목2동 515-30,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.546271000000004,126.875001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로 57,서울특별시 양천구 목2동 600-7,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.546994,126.870044,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로6길 9,서울특별시 양천구 목3동 617-11,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.547940000000004,126.86499099999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로6길 35,서울특별시 양천구 목3동 625-18,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.546717,126.86468500000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로3가길 99,서울특별시 양천구 목3동 721-13,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.540196,126.86444499999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로16마길 35-17,서울특별시 양천구 목3동 644-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.545215999999996,126.86319099999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙로3길 70,서울특별시 양천구 목4동 744-5,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.53784,126.86778500000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 등촌로 46-1,서울특별시 양천구 목4동 787-18,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.5339,126.86368200000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 안양천로 1139,서울특별시 양천구 목5동 900-11,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.542788,126.88422,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동 927-12 진명여고 정문,서울특별시 양천구 목동 927-12 진명여고 정문,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.523668,126.865105,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로8길 111 금호130동-롯데캐슬111동 사이 금호부동산 앞,서울특별시 양천구 목2동 549 금호130동-롯데캐슬111동 사이 금호부동산 앞,생활방범,2,130,240도 전방,30,2001-12,02-2620-4793,37.54569,126.86778999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로4길 16,서울특별시 양천구 목4동 794-10,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.531659999999995,126.86498999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신목로2길 68,서울특별시 양천구 목1동 404-5,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.524144,126.87713600000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동동로 353,서울특별시 양천구 목5동 905-3,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.533689,126.876855,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로56길 8,서울특별시 양천구 목1동 405-146,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.523740000000004,126.87393,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로26길 19,서울특별시 양천구 목2동 42-18,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.542619,126.871532,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로20길 7-24,서울특별시 양천구 목2동 523-32,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.544987,126.876227,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로18가길 13-1,서울특별시 양천구 목2동 230-1,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.54085,126.87045,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로 102-29,서울특별시 양천구 목2동 537,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.544847,126.874425,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로7가길 68-19,서울특별시 양천구 목3동 318-282,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.542809999999996,126.86755500000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로7가길 5,서울특별시 양천구 목3동 717-18,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.539849,126.866945,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로7가길 70-12,서울특별시 양천구 목동 318-122,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.543091,126.8669,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로5길 12,서울특별시 양천구 목4동 727-16,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.536994,126.86521699999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로 32,서울특별시 양천구 목동 736-9,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.53842,126.866601,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로10길 13,서울특별시 양천구 목동 740-29,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.538154,126.86728000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙서로8길 35,서울특별시 양천구 목4동 803-33,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.531024,126.86624199999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동동로12길 39,서울특별시 양천구 목1동 404-198,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.52262,126.875689,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로 131,서울특별시 양천구 목동 516-6,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.546601,126.87783600000002,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로 43,서울특별시 양천구 목동 237,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.539846999999995,126.868555,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로30길 83,서울특별시 양천구 목2동 530-3,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.546239,126.872009,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로 16길 78,서울특별시 양천구 목2동 557-44,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.542729,126.87383999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로16나길 12,서울특별시 양천구 목3동 324-129,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.542907,126.86470200000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로7나길 42,서울특별시 양천구 목3동 604-14,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.522648,126.875626,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로 90,서울특별시 양천구 목3동 711-29,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.54155,126.86493999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙로3길 30-19,서울특별시 양천구 목4동 760-38,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.537264,126.869997,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로 51-15,서울특별시 양천구 목4동 725-18,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.538496,126.865319,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙남로 21-26,서울특별시 양천구 목4동 768-10,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.535517,126.86672,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동서로 155 파라곤107동,서울특별시 양천구 목1동 917 파라곤107동,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.530103000000004,126.87565900000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로24길 1-31 목동근린공원,서울특별시 양천구 목동 517-21,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.545984000000004,126.880173,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로2길 32,서울특별시 양천구 목2동 231-132,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.54009,126.87053700000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로10길 41,서울특별시 양천구 목동 499-46,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.545377,126.86876200000002,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로 95,서울특별시 양천구 목동 514-16,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.546224,126.873773,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로30길 17,서울특별시 양천구 목2동 532-25,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.544,126.871669,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로24길 72,서울특별시 양천구 목2동 537-27,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.544203,126.87591299999998,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로24길 34,서울특별시 양천구 목2동 231-7,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.542092,126.87128500000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로 17,서울특별시 양천구 목2동 754-4,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.538384,126.871159,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙로13길 19-13,서울특별시 양천구 목2동 131-16,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.54464,126.88181000000002,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로24길 40,서울특별시 양천구 목2동 231-5,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.541752,126.871449,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙본로 56-5,서울특별시 양천구 목2동 232-4,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.541274,126.86926299999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 목동중앙북로12길 42-1,서울특별시 양천구 목2동 498-11,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.544740999999995,126.870254,2020-05-18
