management,S_address,L_address,purpose,camera_num,camera_pixel,shoot_info,storage_days,installed_date,phone,latitude,longitude,data_date,station
서울특별시 중구청,서울특별시 중구 퇴계로 120 (남산동1가),서울특별시 중구 남산동1가 1-2,교통단속,2,200,회전형,30,2016-12,02-3396-4744,37.56057768,126.9850075,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 소파로 101 (남산동2가),서울특별시 중구 예장동 8-178,교통단속,2,200,회전형,30,2015-12,02-3396-4744,37.55694855,126.9857489,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로 22길 17(남산초교 정문 주변),서울특별시 중구 남산동2가 2,교통단속,3,200,회전형,30,2014-01,02-3396-4744,37.55978501,126.9867761,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 소월로 3 (남창동),서울특별시 중구 남창동 51-1,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.55937249,126.9762007,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로 39-2 (남창동),서울특별시 중구 남창동 47,생활방범,1,200,회전형,30,2014-11,02-3396-4744,37.55792747,126.9770748,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문시장길 45-4 (남창동),서울특별시 중구 남창동 4-3,생활방범,1,200,회전형,30,2014-11,02-3396-4744,37.56073166,126.9786404,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문시장8길 2 (남창동),서울특별시 중구 남창동 31-1,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.56030996,126.9784459,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로 37 (남창동),서울특별시 중구 남창동 281,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.55794175,126.9764229,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문시장4길 29 (남창동),서울특별시 중구 남창동 49,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.55882492,126.9773824,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문시장4길 28-16 (회현동1가),서울특별시 중구 남창동 51-1,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.55901213,126.9763909,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문시장8길 25 (남창동),서울특별시 중구 남창동 9-28,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.55934775,126.9787132,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로 53 (남창동),서울특별시 중구 남창동 47-17,생활방범,1,200,회전형,30,2014-11,02-3396-4744,37.5586953,126.9780615,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,생활방범,3,200,회전형,30,2017-09,02-3396-4744,37.55670605,126.9788996,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로6가길 24,서울특별시 중구 남창동 205-94,생활방범,2,200,고정형,30,2018-10,02-3396-4744,37.55640321,126.9783157,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로 48-1 (남창동),서울특별시 중구 회현동1가 194-15,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.55803217,126.9780844,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로2길 1 (남창동),서울특별시 중구 남창동 168-21,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.55756353,126.9774099588,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로6가길 36-2 (남창동),서울특별시 중구 남창동 205-105,생활방범,3,200,회전형,30,2012-06,02-3396-4744,37.55633823,126.9777136,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,어린이보호,3,200,회전형,30,2012-12,02-3396-4744,37.55670605,126.9788996,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로6가길 14,서울특별시 중구 남창동 205-6,쓰레기단속,1,200,고정형,30,2017-09,02-3396-4744,37.5566267,126.9785284,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 206-61,쓰레기단속,1,200,고정형,30,2017-09,02-3396-4744,37.55670605,126.9788996,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 퇴계로6길 14,서울특별시 중구 남창동 186,교통단속,5,200,회전형,30,2019-12,02-3396-4744,37.55762497,126.9783289,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 을지로 3길 49,서울특별시 중구 다동 51-2,생활방범,2,200,회전형,30,2014-01,02-3396-4744,37.56817065,126.9807618,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 을지로 3길 49,서울특별시 중구 다동 51-2,생활방범,2,200,회전형,30,2014-01,02-3396-4744,37.56817065,126.9807618,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 다동길13,서울특별시 중구 다동 45-6,생활방범,4,200,회전형,30,2017-07,02-3396-4744,37.56813092,126.9802139,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 다동길 43 (다동),서울특별시 중구 다동 70,생활방범,4,200,회전형,30,2016-12,02-3396-4744,37.56821764,126.981613,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 다동길 27 (다동),서울특별시 중구 다동 53-8,생활방범,2,200,회전형,30,2017-09,02-3396-4744,37.5678427,126.9808388,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문로9길 6 (다동),서울특별시 중구 다동 155,생활방범,3,200,회전형,30,2018-10,02-3396-4744,37.56694188,126.9819529,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 다동길 11,서울특별시 중구 다동 46,생활방범,3,200,회전형,30,2016-12,02-3396-4744,37.56800835,126.9799921,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,1,200,회전형,30,2018-02,02-3396-4744,37.55686883,126.9660066,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,생활방범,1,130,회전형,30,2012-07,02-3396-4744,37.55686883,126.9660066,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,생활방범,1,200,회전형,30,2018-02,02-3396-4744,37.55686883,126.9660066,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,생활방범,1,130,회전형,30,2012-07,02-3396-4744,37.55686883,126.9660066,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로 21길 9,서울특별시 중구 만리동2가 218-26,생활방범,3,200,회전형,30,2017-09,02-3396-4744,37.55281706,126.9630706,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로 21길 9,서울특별시 중구 만리동2가 218-26,생활방범,3,200,회전형,30,2017-09,02-3396-4744,37.55281706,126.9630706,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,생활방범,3,200,고정형,30,2020-02,02-3396-4744,37.55686883,126.9660066,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로21길 9 (만리동2가),서울특별시 중구 만리동2가 218-26,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.55281706,126.9630706,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로 73 (만리동2가),서울특별시 중구 만리동2가 2,생활방범,2,200,회전형,30,2017-09,02-3396-4744,37.5564109,126.9652508,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로37길 68 (만리동1가),서울특별시 중구 만리동1가 56-30,생활방범,3,200,회전형,30,2017-09,02-3396-4744,37.55672082,126.9651646,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로37길 30 (만리동1가),서울특별시 중구 만리동1가 54-5,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.55729791,126.9667217,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로35길 30 (만리동1가),서울특별시 중구 만리동1가 35-10,생활방범,4,200,회전형,30,2016-12,02-3396-4744,37.55656226,126.967628,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로37길 50 (만리동1가),서울특별시 중구 만리동1가 56-51,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.55723275,126.9657031,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로37길 59-3,서울특별시 중구 만리동1가 56-20,생활방범,3,200,고정형,30,2017-12,02-3396-4744,37.556818,126.965621,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로35길 12 (만리동1가),서울특별시 중구 만리동1가 62-12,생활방범,4,200,고정형,30,2020-03,02-3396-4744,37.55565837,126.9677364,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로 181 (만리동2가),서울특별시 중구 만리동2가 32,생활방범,4,200,회전형,30,2014-11,02-3396-4744,37.554491,126.9662663,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 환일길 67-12 (만리동2가),서울특별시 중구 만리동2가 231-65,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.55230001,126.962294,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로 33길22,서울특별시 중구 만리동1가 62-15,어린이보호,3,200,회전형,30,2018-10,02-3396-4744,37.55552489,126.9672431,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로73,서울특별시 중구 만리동2가 2,시설물관리,16,200,고정형,30,2016-01,02-3396-4744,37.5564109,126.9652508,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,교통단속,1,200,회전형,30,2017-09,02-3396-4744,37.55686883,126.9660066,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 만리재로35길 12 (만리동1가),서울특별시 중구 만리동1가 62-12,교통단속,1,200,회전형,30,2015-12,02-3396-4744,37.55565837,126.9677364,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 91-1,서울특별시 중구 저동1가 90-10,생활방범,4,200,회전형,30,2016-12,02-3396-4744,37.564718,126.987226,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 91-1,서울특별시 중구 저동1가 90-10,생활방범,4,200,회전형,30,2016-12,02-3396-4744,37.564796,126.987226,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 91-1,서울특별시 중구 저동1가 90-10,생활방범,4,200,회전형,30,2016-12,02-3396-4744,37.56478739,126.9872053,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 91-1,서울특별시 중구 저동1가 90-10,생활방범,4,200,회전형,30,2016-12,02-3396-4744,37.56478739,126.9872053,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동8길 27 (명동2가),서울특별시 중구 명동2가 31-1,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.56253105,126.9851684,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동10길 52 (충무로2가),서울특별시 중구 충무로2가 65-4,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.56146074,126.9857073,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 20 (명동2가),서울특별시 중구 명동2가 55-1,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.56355075,126.9833979,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동8나길 21 (충무로1가),서울특별시 중구 충무로1가 24-11,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.56119378,126.9837244,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동9길 29 (을지로2가),서울특별시 중구 을지로2가 195,생활방범,1,200,회전형,30,2016-12,02-3396-4744,37.56506813,126.98417179999998,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 74 (명동2가),서울특별시 중구 명동2가 1-1,생활방범,1,200,회전형,30,2018-03,02-3396-4744,37.56367731,126.9867754,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 93 (저동1가),서울특별시 중구 저동1가 43-3,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.56481983,126.9873049,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 43 (명동1가),서울특별시 중구 명동1가 53-1,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.56399782,126.984738,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 42 (명동2가),서울특별시 중구 명동2가 33-2,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.56364823,126.984729,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동13길 14 (저동1가),서울특별시 중구 저동1가 79-5,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.56487741,126.9865624,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 명동길 53 (명동),서울특별시 중구 명동1가 5-4,교통단속,2,200,회전형,30,2016-12,02-3396-4744,37.56409158,126.9851771,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 삼일대로 80(성모교차로),서울특별시 중구 명동2가 1-19,교통단속,3,200,회전형,30,2014-01,02-3396-4744,37.564298,126.987586,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 을지로5길19,서울특별시 중구 명동66-4,교통단속,5,200,회전형,30,2014-11,02-3396-4744,37.56693859,126.9841397,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 무교로 32 (무교동),서울특별시 중구 무교동 1,생활방범,4,200,회전형,30,2017-09,02-3396-4744,37.56876511,126.9795618,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 세종대로 136 (무교동),서울특별시 중구 태평로1가 84,생활방범,3,200,회전형,30,2012-06,02-3396-4744,37.5684225,126.97825790000002,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 청파로 426 (봉래동2가),서울특별시 중구 봉래동2가 122,생활방범,1,200,회전형,30,2017-08,02-3396-4744,37.55744643,126.96951029999998,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 청파로 426 (봉래동2가),서울특별시 중구 봉래동2가 122,생활방범,1,200,회전형,30,2014-11,02-3396-4744,37.55744643,126.96951029999998,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 통일로 21 (봉래동2가),서울특별시 중구 봉래동2가 123번지,생활방범,2,200,회전형,30,2014-11,02-3396-4744,37.55758745,126.9714025,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 세종대로5길 39 (봉래동1가),서울특별시 중구 봉래동1가 126-1,생활방범,3,200,회전형,30,2018-10,02-3396-4744,37.55842020000001,126.9723348,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,1,200,고정형,30,2014-07,02-3396-4744,37.556236,126.973279,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,1,200,고정형,30,2014-07,02-3396-4744,37.556236,126.973279,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,1,200,고정형,30,2014-07,02-3396-4744,37.556236,126.973279,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,1,200,고정형,30,2014-07,02-3396-4744,37.556236,126.973279,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,1,200,고정형,30,2014-07,02-3396-4744,37.556236,126.973279,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 통일로 30 (봉래동1가),서울특별시 중구 봉래1가 126-2,교통단속,2,200,회전형,30,2019-04,02-3396-4744,37.55838412,126.97217179999998,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문로1길 16 (북창동),서울특별시 중구 북창동 118,생활방범,4,200,회전형,30,2015-12,02-3396-4744,37.56178384,126.9776215,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문로1길 42 (북창동),서울특별시 중구 북창동 18-9,생활방범,1,200,회전형,30,2015-12,02-3396-4744,37.56296592,126.97748529999998,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문로25-13,서울특별시 중구 북창동 110-2,생활방범,5,200,회전형,30,2015-12,02-3396-4744,37.561861,126.978257,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문로1길 24 (북창동),서울특별시 중구 북창동 24-3,쓰레기단속,1,200,고정형,30,2017-09,02-3396-4744,37.56203972,126.977635,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문로1길42,서울특별시 중구 북창동 18-9,교통단속,4,200,회전형,30,2015-12,02-3396-4744,37.56296592,126.97748529999998,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 중구 남대문로10길 29 옆,서울특별시 중구 삼각동 118,생활방범,2,200,회전형,30,2018-02,02-3396-4744,37.568213,126.984877,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 세종대로 69-14,서울특별시 중구 서소문동 116,생활방범,2,200,회전형,30,2019-06,02-3396-4744,37.5627899,126.975456,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 서소문로11길 1 (서소문동),서울특별시 중구 서소문동 55-3,생활방범,1,200,회전형,30,2014-11,02-3396-4744,37.5629974,126.9729126,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 세종대로11길 26 (서소문동),서울특별시 중구 서소문동 120,생활방범,1,200,회전형,30,2017-09,02-3396-4744,37.56231301,126.9745835,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 세종대로9길 53 (서소문동),서울특별시 중구 서소문동 58-12,생활방범,1,200,회전형,30,2013-02,02-3396-4744,37.56189456,126.9728406,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 서소문로 11길 19,서울특별시 중구 서소문동 37,어린이보호,3,200,회전형,30,2017-09,02-3396-4744,37.56378648,126.9720883,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 서소문로 115 (서소문동),서울특별시 중구 서소문동 47-2,교통단속,2,200,회전형,30,2019-07,02-3396-4744,37.56341562,126.9736369,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 세종대로11길 26 앞(삼성본관빌딩 주변),서울특별시 중구 서소문동 120-35,교통단속,3,200,회전형,30,2014-01,02-3396-4744,37.56231301,126.9745835,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 소공로 109 (소공동),서울특별시 중구 소공동 110-1,생활방범,4,200,회전형,30,2017-09,02-3396-4744,37.56419508,126.9785489,2020-06-25,서울남대문경찰서
서울특별시 중구청,서울특별시 중구 남대문로 73 (소공동),서울특별시 중구 소공동 7,생활방범,4,200,회전형,30,2014-11,02-3396-4744,37.56420281,126.9816366,2020-06-25,서울남대문경찰서
