∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ7±Ê 12-7 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 227-275,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-14,02-450-7678,37.536136,127.075801,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ7±Ê 15(¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 227-289,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.53568698,127.0754169,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ3¥Ÿ±Ê 11-5 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 586-4,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.531441,127.073506,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ38±Ê 5-16 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 227-31,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.538092,127.075328,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,"º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ36∞°±Ê 43 (¿⁄æÁµø, ¿Â∞Ê∑Œæ‚∫Ù∂Û)",º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 474-24,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-11,02-450-7678,37.531144,127.072737,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ36±Ê 49-8 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 497-18,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.531966,127.070949,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ8±Ê 28 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 540-5,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.536016,127.070812,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,"º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ4±Ê 51 (¿⁄æÁµø, ¥Î¡æ∏Æπˆ∫Ù)",º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 553-314,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.532114,127.070109,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ36±Ê 15 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 553-36,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-12,02-450-7678,37.533576,127.071423,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ5±Ê 16 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 581-12,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.532636,127.0745947,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ3±Ê 16 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 582-19,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-12,02-450-7678,37.531783,127.074462,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ1±Ê 27 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 588-10,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.530754,127.073402,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,"º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ3≥™±Ê 40 (¿⁄æÁµø, «ˆ¥Îæ∆∆Æ∫Ù∂Û)",º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 588-27,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.530058,127.073376,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,"º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ10±Ê 42 (¿⁄æÁµø, ≥Î¿Øæ∆∆Æ∫Ù)",º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 41-12,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.53753902,127.063896,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ 491 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 44-2,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.536457,127.065149,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ4±Ê 68-4 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 52-8,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-12,02-450-7678,37.534262,127.065654,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ24±Ê 27 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 56-3,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.535222,127.063347,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ∞≠∫Ø±Ê 73 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 57-8,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.532652,127.063711,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ3∂Û±Ê 16 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 58-1,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.534701,127.064948,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ3∞°±Ê 12 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 79-9,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.533247,127.065648,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ32±Ê 21 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 5-6,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.539018,127.068065,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ30±Ê 39 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 6-20,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.538888,127.066878,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ18±Ê 44 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 12-1,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.539289,127.065252,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ 200 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 17-12,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-16,02-450-7678,37.540835,127.066082,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,"º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ22±Ê 27 (¿⁄æÁµø, ≈¬æ∫Ù∏Æ¡ˆ)",º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 16-66,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-12,02-450-7678,37.540578,127.0642652,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ∞≠∫Ø±Ê 19 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 191-1,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.534182,127.061066,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ22∞°±Ê 22 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 196-15,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.535336,127.062677,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ4∞°±Ê 9-2 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 197-19,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.53576646,127.062817,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ 34-11 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 203-10,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-11,02-450-7678,37.535679,127.061242,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ6±Ê 21 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 246-81,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-11,02-450-7678,37.537872,127.062907,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ10±Ê 5 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 249-8,ª˝»∞πÊπ¸,2,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.538789,127.062652,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ9±Ê 16-2 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 547-48,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-14,02-450-7678,37.537709,127.067939,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ32±Ê 17 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 553-236,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.534638,127.067159,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,"º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ31±Ê 27 (¿⁄æÁµø, ∞Êµø±◊∏∞∏«º«)",º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 553-517,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.536513,127.067452,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ30±Ê 15 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 553-83,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.535302,127.066429,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ3±Ê 61-8 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 57-151,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.534026,127.063881,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ12±Ê 20 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 832-3,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.53942775,127.0634586,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ10±Ê 25 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 835-19,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.53829251,127.063432,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ18∞°±Ê 13 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 840-4,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.538993,127.064588,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ10≥™±Ê 18 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 842-1,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.538193,127.064387,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ18≥™±Ê 24 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 842-8,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-11,02-450-7678,37.538547,127.065316,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ23∞°±Ê 11 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 844-2,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.537863,127.065411,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ57±Ê 13 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ1µø 660-16,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.532235,127.083613,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,"º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ14±Ê 33 (¡ﬂ∞Óµø, º±»≠∫Ù∂Û8¬˜)",º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 162-22,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.561093,127.080972,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ5±Ê 11 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 233-46,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.564833,127.079196,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ1±Ê 11 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 238-1,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-11,02-450-7678,37.564608,127.077491,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ7±Ê 11 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 239-1,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.563969,127.079372,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ70±Ê 22 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 239-61,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-14,02-450-7678,37.56441992,127.078022,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ14±Ê 8 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 242-11,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.562144,127.081392,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ12±Ê 12 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 243-5,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-15,02-450-7678,37.562124,127.080726,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ43±Ê 38 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 244-27,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-14,02-450-7678,37.561658,127.079773,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∏È∏Ò∑Œ 93 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 245-6,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.561918,127.079007,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ6±Ê 9 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 246-64,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.563128,127.078329,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ4±Ê 30 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 248-33,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-12,02-450-7678,37.56253576,127.0769244,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ 374 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 249-1,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-13,02-450-7678,37.56395955,127.076266,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ66±Ê 9 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 252-23,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.561759,127.075841,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ √µ»£¥Î∑Œ101±Ê 11 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 612-3,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.559739,127.074677,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ8±Ê 60 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 619-8,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-14,02-450-7678,37.56094594,127.0776245,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ8±Ê 90 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 626-11,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Apr-17,02-450-7678,37.5596634,127.0768988,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ62±Ê 37 (¡ﬂ∞Óµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 631-3,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-14,02-450-7678,37.55941514,127.0762512,2020/07/08
