management,S_address,L_address,purpose,camera_num,camera_pixel,shoot_info,storage_days,installed_date,phone,latitude,longitude,data_date,station
서울특별시 성북구청,서울특별시 성북구 화랑로32길 145,서울특별시 성북구 석관동 261-38,생활방범,3,200,360,30,2013-12,02-2241-4562,37.60467974,127.0599414,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76다길 16,서울특별시 성북구 석관동 118-33,생활방범,3,200,360,30,2013-12,02-2241-4562,37.61202195,127.0655883,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로32라길 1,서울특별시 성북구 석관동 340-648,생활방범,2,200,360,30,2014-12,02-2241-4562,37.6078345,127.0576769,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76길 57,서울특별시 성북구 석관동 112-14,생활방범,3,200,360,30,2015-12,02-2241-4562,37.611114,127.065845,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로78길 71,서울특별시 성북구 석관동 133-62,생활방범,3,200,360,30,2015-12,02-2241-4562,37.61364418,127.0650937,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로24길 14,서울특별시 성북구 석관동 202-4,생활방범,4,200,360,30,2015-12,02-2241-4562,37.6105843,127.0581036,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로13길 6-9,서울특별시 성북구 석관동 304-10,생활방범,3,200,360,30,2015-12,02-2241-4562,37.60791267,127.0593575,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로9나길 16,서울특별시 성북구 석관동 332-153,생활방범,3,200,360,30,2015-12,02-2241-4562,37.60585785,127.0604516,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로 591,서울특별시 성북구 석관동 389-2,생활방범,3,200,360,30,2015-12,02-2241-4562,37.61185763,127.06118551,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로40길 22-21,서울특별시 성북구 석관동 129-4,생활방범,3,200,360,30,2016-12,02-2241-4562,37.61246252,127.0631479,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로72길 9-2,서울특별시 성북구 석관동 120-11,생활방범,3,200,360,30,2016-12,02-2241-4562,37.6099615,127.0645898,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로8바길 36,서울특별시 성북구 석관동 65-34,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60887393,127.0639037,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76나길 21,서울특별시 성북구 석관동 132-38,생활방범,3,200,360,30,2016-12,02-2241-4562,37.61229443,127.0657358,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로70길 3,서울특별시 성북구 석관동 73-27,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60913245,127.0648468,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로69길 17,서울특별시 성북구 석관동 63-26,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60812828,127.0640503,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로19길 8,서울특별시 성북구 석관동 258-6,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60884527,127.0583571,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로21길 12,서울특별시 성북구 석관동 255-6,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60961166,127.0572194,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로79길 34,서울특별시 성북구 석관동 210-7,생활방범,3,200,360,30,2017-12,02-2241-4562,37.61073067,127.0604212,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로9길 27-9,서울특별시 성북구 석관동 332-162,생활방범,3,200,360,30,2017-12,02-2241-4562,37.60595009,127.0598525,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로23가길 80,서울특별시 성북구 석관동 332-510,생활방범,3,200,360,30,2017-12,02-2241-4562,37.60702243,127.0595306,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18길 25-38,서울특별시 성북구 석관동 338-624,생활방범,3,200,360,30,2017-12,02-2241-4562,37.60729002,127.0508642,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로74길 11,서울특별시 성북구 석관동 122-35,생활방범,3,200,360,30,2017-12,02-2241-4562,37.61047102,127.0637465,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로32다길 6-8,서울특별시 성북구 석관동 340-124,생활방범,3,200,360,30,2017-12,02-2241-4562,37.60874488,127.0563467,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76길 56,서울특별시 성북구 석관동 119-3,생활방범,4,200,360,30,2018-12,02-2241-4562,37.610948,127.065974,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로68길 35,서울특별시 성북구 석관동 77-65,생활방범,4,200,360,30,2018-12,02-2241-4562,37.609241,127.065976,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로70길 6-20,서울특별시 성북구 석관동 73-13,생활방범,3,200,360,30,2018-12,02-2241-4562,37.608438,127.065515,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로70길 14-11,서울특별시 성북구 석관동 84-4,생활방범,4,200,360,30,2018-12,02-2241-4562,37.608835,127.06568,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76가길 31,서울특별시 성북구 석관동 76-32,생활방범,3,200,360,30,2018-12,02-2241-4562,37.609762,127.065246,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76가길 42-8,서울특별시 성북구 석관동 77-20,생활방범,3,200,360,30,2018-12,02-2241-4562,37.609463,127.064617,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로 558,서울특별시 성북구 석관동 183-24,생활방범,4,200,360,30,2018-12,02-2241-4562,37.609687,127.063999,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76가길 25,서울특별시 성북구 석관동 76-25,생활방범,5,200,360,30,2018-12,02-2241-4562,37.610163,127.064856,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로72길 24-8,서울특별시 성북구 석관동 76-30,생활방범,3,200,360,30,2018-12,02-2241-4562,37.610048,127.065365,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76길 10-25,서울특별시 성북구 석관동 123-3,생활방범,3,200,360,30,2018-12,02-2241-4562,37.610751,127.064758,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76길 30,서울특별시 성북구 석관동 124-21,생활방범,4,200,360,30,2018-12,02-2241-4562,37.611265,127.064299,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76길 10-6,서울특별시 성북구 석관동 124-55,생활방범,3,200,360,30,2018-12,02-2241-4562,37.609806,127.065637,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로74길 19,서울특별시 성북구 석관동 122-25,생활방범,4,200,360,30,2018-12,02-2241-4562,37.61036,127.064414,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76길 52-12,서울특별시 성북구 석관동 119-19,생활방범,3,200,360,30,2018-12,02-2241-4562,37.610544,127.065438,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로80길 17,서울특별시 성북구 석관동 128-17,생활방범,3,200,360,30,2018-12,02-2241-4562,37.611755,127.06331,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로42길 52-20,서울특별시 성북구 석관동 168-67,생활방범,3,200,360,30,2018-12,02-2241-4562,37.613593,127.063888,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로 17길 11-7,서울특별시 성북구 석관동 264-13,생활방범,4,200,360,30,2018-12,02-2241-4562,37.608283,127.058683,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로22가길 30,서울특별시 성북구 석관동 338-35,생활방범,3,200,360,30,2018-12,02-2241-4562,37.607072,127.052325,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로5길 12,서울특별시 성북구 석관동 332-278,생활방범,4,200,360,30,2018-12,02-2241-4562,37.605342,127.061183,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로40길 4,서울특별시 성북구 석관동 176-74,생활방범,3,200,360,30,2018-12,02-2241-4562,37.613033,127.061669,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로22길 79,서울특별시 성북구 석관동 124-16,생활방범,5,200,360,30,2018-08,02-2241-4562,37.588167,127.022722,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로 310,서울특별시 성북구 석관동 168-31,생활방범,3,200,360,30,2019-08,02-2241-4562,37.613535,127.062264,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로18길 3-13,서울특별시 성북구 석관동 248-20,생활방범,3,200,360,30,2019-08,02-2241-4562,37.609749,127.058853,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로78길 52,서울특별시 성북구 석관동 131-10,생활방범,3,200,360,30,2019-08,02-2241-4562,37.61283,127.064865,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로69길 34-17,서울특별시 성북구 석관동 285-27,생활방범,3,200,360,30,2019-08,02-2241-4562,37.608537,127.062531,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로22길 47-4,서울특별시 성북구 석관동 340-264,생활방범,4,200,360,30,2019-08,02-2241-4562,37.60589,127.052777,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로 592,서울특별시 성북구 석관동 179-22,생활방범,3,200,360,30,2019-08,02-2241-4562,37.612057,127.061575,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로78길 22,서울특별시 성북구 석관동 127-44,생활방범,2,200,360,30,2019-08,02-2241-4562,37.611651,127.063727,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 이문로51길 14,서울특별시 성북구 석관동 261-50,생활방범,3,200,360,30,2019-12,02-2241-4562,37.60436376,127.06148813,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로13길 13-1,서울특별시 성북구 석관동 332-225,생활방범,2,200,360,30,2019-12,02-2241-4562,37.60749604,127.05941302,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로71길 13-3,서울특별시 성북구 석관동 65-35,생활방범,3,200,360,30,2019-12,02-2241-4562,37.6089559,127.06343503,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76나길 21-16,서울특별시 성북구 석관동 132-30,생활방범,4,200,360,30,2019-12,02-2241-4562,37.61301934,127.06550886,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로8길 29,서울특별시 성북구 석관동 58-283,생활방범,1,200,360,30,2013-12,02-2241-4562,37.60709,127.06291,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로32길 145,서울특별시 성북구 석관동 261-38,생활방범,1,200,360,30,2013-12,02-2241-4562,37.60468957,127.0602697,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로42길 44,서울특별시 성북구 석관동 168-86,생활방범,8,200,360,30,2013-12,02-2241-4562,37.61392858,127.06453211,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로23가길28,서울특별시 성북구 석관동 257-2,생활방범,3,200,360,30,2013-12,02-2241-4562,37.60886858,127.05767359,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로 210-26,서울특별시 성북구 석관동 407-6,생활방범,1,200,360,30,2013-12,02-2241-4562,37.60723789,127.05364057,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18길 96,서울특별시 성북구 석관동 340-304,생활방범,1,200,360,30,2013-12,02-2241-4562,37.60530651,127.05288268,2020-03-31,서울성북경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 375-29,생활방범,4,200,360,30,2018-12,02-2241-4562,37.61437176,127.0647409,2020-03-31,서울성북경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 384-6,생활방범,4,200,360,30,2018-12,02-2241-4562,37.61380179,127.06571899,2020-03-31,서울성북경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 58-129,생활방범,4,200,360,30,2018-12,02-2241-4562,37.6069065,127.0630524,2020-03-31,서울성북경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 45-19,생활방범,4,200,360,30,2018-12,02-2241-4562,37.6069065,127.0630524,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로10길 5,서울특별시 성북구 석관동 332-630,생활방범,8,200,360,30,2019-12,02-2241-4562,37.60751183,127.060963,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로22길 58-10,서울특별시 성북구 석관동 194-10,생활방범,3,200,360,30,2010-12,02-2241-4562,37.6102485,127.0613604,2020-03-31,서울성북경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 375-3,생활방범,3,200,360,30,2019-12,02-2241-4562,37.612893,127.070771,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로58길 293,서울특별시 성북구 석관동 14-3,어린이보호,4,200,360,30,2010-12,02-2241-4562,37.60925088,127.0704303,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로22길 22,서울특별시 성북구 석관동 202-5,어린이보호,3,130,360,30,2010-12,02-2241-4562,37.610273,127.0590349,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로14길 29,서울특별시 성북구 석관동 292-2,어린이보호,3,200,360,30,2013-12,02-2241-4562,37.60859698,127.06121135,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로32길 12,서울특별시 성북구 석관동 338-567,어린이보호,1,200,360,30,2014-12,02-2241-4562,37.60974477,127.056078,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로 64,서울특별시 성북구 석관동 248-5,어린이보호,1,200,360,30,2014-12,02-2241-4562,37.60942709,127.058703,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로 270-12,서울특별시 성북구 석관동 206-7,어린이보호,1,200,360,30,2014-12,02-2241-4562,37.6113562,127.059423,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로22길 46,서울특별시 성북구 석관동 208-4,어린이보호,1,200,360,30,2014-12,02-2241-4562,37.61047689,127.0605939,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로58길 307,서울특별시 성북구 석관동 22-2,어린이보호,4,200,360,30,2018-12,02-2241-4562,37.610591,127.07033,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로 15,서울특별시 성북구 석관동 332-570,교통단속,3,200,360,30,2009-12,02-2241-3515,37.6059051,127.0616438,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로22길 49,서울특별시 성북구 석관동 193-7,교통단속,3,200,360,30,2011-12,02-2241-3515,37.61071591,127.06065142,2020-03-31,서울성북경찰서
서울특별시 성북구청,서울특별시 성북구 한천로66길 203,서울특별시 성북구 석관동 134-2,시설물관리,1,41,60,30,2012-12,02-2241-3593,37.613508,127.065493,2020-03-31,서울성북경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 165-2,시설물관리,2,41,60,30,2012-12,02-2241-3593,37.613672,127.066314,2020-03-31,서울성북경찰서
